"","Date","Start_Time","Home","Away","BoxID","GameID","Home_Score","Away_Score","Attendance","Neutral_Site","Home_Wins","Home_Losses","Away_Wins","Away_Losses"
"952","11/21/2022","10:00 PM","UC Irvine","LIFE Pacific","2337720","5367082","116","54","1,431",FALSE,4,1,NA,NA
"953","11/21/2022","10:00 PM","San Diego","San Diego Christian","2337997","5367084","98","69","882",FALSE,4,1,NA,NA
"954","11/21/2022","10:30 PM","Minnesota","California Baptist","2337754","5367089","62","61","900",TRUE,4,1,3,2
"955","11/21/2022","11:30 PM","Arizona","Cincinnati","2337760","5367090","101","93","2,400",TRUE,4,0,3,2
"956","11/22/2022","01:00 AM","UNLV","Southern Ill.","2337761","5367091","56","49","0",TRUE,5,0,3,2
"957","11/22/2022","11:00 AM","Western Ky.","Illinois St.","2352687","5371973","78","66","0",TRUE,4,1,2,4
"958","11/22/2022","11:00 AM","Toledo","East Carolina","2353579","5367956","75","86","213",TRUE,3,2,4,1
"959","11/22/2022","11:30 AM","Grand Canyon","UNI","2352695","5367267","69","67","201",TRUE,4,2,1,3
"960","11/22/2022","12:00 PM","NIU","Sam Houston","2337814","5367272","54","88","244",TRUE,1,4,5,0
"961","11/22/2022","12:00 PM","Bucknell","Austin Peay","2352672","5370864","79","65","1,417",TRUE,4,2,3,3
"962","11/22/2022","12:30 PM","Eastern Mich.","Purdue Fort Wayne","2337815","5371948","67","74","250",TRUE,1,4,3,2
"963","11/22/2022","01:00 PM","Sacred Heart","NJIT","2337817","5367302","75","85","443",FALSE,3,3,1,4
"964","11/22/2022","01:30 PM","UT Arlington","Northern Ky.","2353584","5367304","60","56","243",TRUE,3,3,2,3
"965","11/22/2022","01:30 PM","Akron","LSU","2352679","5371972","58","73","1,200",TRUE,3,2,5,0
"966","11/22/2022","02:00 PM","Wichita St.","San Francisco","2352696","5367335","63","67","512",TRUE,3,2,6,0
"967","11/22/2022","02:30 PM","Louisville","Texas Tech","2352704","5367378","38","70","2,400",TRUE,0,5,4,1
"968","11/22/2022","02:30 PM","LIU","South Dakota","2337822","5367369","58","68","333",TRUE,1,3,3,2
"969","11/22/2022","03:00 PM","Winthrop","Southern Miss.","2337782","5371945","52","77","107",TRUE,2,4,5,0
"970","11/22/2022","04:00 PM","UIC","Holy Cross","2337833","5380210","89","66","373",TRUE,4,2,1,5
"971","11/22/2022","05:00 PM","Cincinnati","Ohio St.","2352706","5367483","53","81","2,400",TRUE,3,3,4,1
"972","11/22/2022","05:00 PM","Cornell","Canisius","2337850","5367477","79","70","447",FALSE,4,1,2,3
"973","11/22/2022","05:00 PM","Rhode Island","Tulane","2352678","5372271","75","78","0",TRUE,1,4,4,1
"974","11/22/2022","05:00 PM","Kansas City","Indiana St.","2353583","5367502","63","61","356",TRUE,3,4,4,1
"975","11/22/2022","05:00 PM","UAB","Georgia","2352671","5371879","87","73","1,417",TRUE,4,1,4,2
"976","11/22/2022","06:00 PM","A&M-Corpus Christi","CSU Bakersfield","2337852","5367595","63","73","0",TRUE,3,2,3,1
"977","11/22/2022","06:00 PM","Arkansas St.","UT Martin","2337768","5368023","70","64","3,686",FALSE,3,2,3,4
"978","11/22/2022","06:00 PM","Hampton","North Ala.","2337799","5371947","74","75","53",TRUE,1,4,4,1
"979","11/22/2022","06:00 PM","Hartford","FDU-Florham","2337888","5367555","82","45","100",FALSE,3,3,0,5
"980","11/22/2022","06:00 PM","N.C. A&T","St. Andrews","2337871","5368968","109","57","706",FALSE,2,4,NA,NA
"981","11/22/2022","06:00 PM","Auburn","Bradley","2337781","5371946","85","64","951",TRUE,5,0,3,2
"982","11/22/2022","06:30 PM","Saint Joseph's","South Fla.","2352670","5367795","62","75","0",TRUE,2,3,1,5
"983","11/22/2022","06:30 PM","Notre Dame","Bowling Green","2337891","5367672","82","66","4,863",FALSE,5,0,2,3
"984","11/22/2022","07:00 PM","Morehead St.","Kentucky St.","2337930","5371278","114","49","1,356",FALSE,3,3,1,0
"985","11/22/2022","07:00 PM","Fordham","Stonehill","2337945","5376289","71","60","373",TRUE,5,1,2,5
"986","11/22/2022","07:00 PM","UNC Greensboro","UMBC","2337958","5367816","76","72","1,257",FALSE,2,2,3,3
"987","11/22/2022","07:00 PM","Rutgers","Rider","2337928","5370314","76","46","8,000",FALSE,4,1,1,4
"988","11/22/2022","07:00 PM","Norfolk St.","St. Mary's","2337927","5367788","91","41","789",FALSE,5,2,2,2
"989","11/22/2022","07:00 PM","Towson","Coppin St.","2337921","5367790","83","67","1,732",FALSE,5,0,3,4
"990","11/22/2022","07:00 PM","St. Bonaventure","Southern Ind.","2337920","5367783","80","66","3,102",FALSE,3,2,2,3
"991","11/22/2022","07:00 PM","Tennessee Tech","Truett-McConnell","2337879","5367779","84","48","633",FALSE,3,3,NA,NA
"992","11/22/2022","07:00 PM","Jacksonville St.","Elon","2337775","5367833","78","53","1,455",FALSE,2,2,1,5
"993","11/22/2022","07:00 PM","Yale","Vermont","2337776","5367760","73","44","678",FALSE,6,0,1,5
"994","11/22/2022","07:00 PM","Richmond","Temple","2352690","5367777","61","49","0",TRUE,3,3,2,4
"995","11/22/2022","07:00 PM","George Washington","UC San Diego","2337762","5367805","70","75","841",FALSE,3,2,2,4
"996","11/22/2022","07:30 PM","Abilene Christian","Weber St.","2338058","5367830","67","77","0",TRUE,2,3,2,3
"997","11/22/2022","07:30 PM","UTRGV","Northern Ariz.","2337894","5367865","91","79","1,355",FALSE,4,2,2,5
"998","11/22/2022","07:30 PM","UIW","Our Lady of the Lake","2337895","5367872","85","76","322",FALSE,2,3,NA,NA
"999","11/22/2022","07:30 PM","Southeast Mo. St.","William Woods","2337896","5367808","87","49","784",FALSE,4,1,NA,NA
"1000","11/22/2022","07:30 PM","Drexel","FGCU","2353578","5367863","59","67","952",TRUE,3,2,4,2
"1001","11/22/2022","07:30 PM","Kansas St.","Nevada","2352686","5371969","96","87","1,200",TRUE,5,0,5,1
"1002","11/22/2022","08:00 PM","UMES","Marist","2338061","5367930","70","59","598",FALSE,2,3,1,4
"1003","11/22/2022","08:00 PM","Ark.-Pine Bluff","Crowley's Ridge","2337772","5367940","70","56","1,248",FALSE,2,6,NA,NA
"1004","11/22/2022","08:00 PM","UTSA","Prairie View","2337765","5367949","82","75","1,081",FALSE,4,1,3,2
"1005","11/22/2022","08:00 PM","Nicholls","Jarvis Christian","2337991","5367915","97","52","605",FALSE,1,3,NA,NA
"1006","11/22/2022","08:00 PM","North Dakota","Wis.-Stout","2337987","5367963","92","61","1,184",FALSE,3,3,2,3
"1007","11/22/2022","08:00 PM","Arkansas","Creighton","2352705","5368032","87","90","2,400",TRUE,4,1,6,0
"1008","11/22/2022","08:00 PM","North Texas","Paul Quinn","2354198","5374398","76","46","2,514",FALSE,3,1,NA,NA
"1009","11/22/2022","08:00 PM","Northern Colo.","Colo. Christian","2337873","5367932","69","70","1,057",FALSE,1,4,2,2
"1010","11/22/2022","08:30 PM","SMU","Louisiana","2338010","5368002","72","76","3,194",FALSE,2,3,5,0
"1011","11/22/2022","08:30 PM","Lafayette","Penn","2338080","5368000","68","74","1,364",FALSE,1,5,2,4
"1012","11/22/2022","08:30 PM","Northwestern","Liberty","2338081","5371949","66","52","321",TRUE,5,0,2,3
"1013","11/22/2022","08:30 PM","Presbyterian","UAlbany","2352669","5368096","65","68","1,417",TRUE,1,5,3,4
"1014","11/22/2022","08:30 PM","Pittsburgh","Fairleigh Dickinson","2338079","5368183","83","61","5,455",FALSE,3,3,3,4
"1015","11/22/2022","09:00 PM","UTEP","Alcorn","2337956","5368209","73","61","4,073",TRUE,3,1,2,2
"1016","11/22/2022","09:00 PM","Montana","Mont. St.-Northern","2337979","5367997","63","51","2,652",FALSE,3,3,NA,NA
"1017","11/22/2022","09:00 PM","Arizona St.","Grambling","2337769","5368019","80","49","6,263",FALSE,5,1,2,2
"1018","11/22/2022","09:00 PM","Utah St.","Oral Roberts","2337770","5368311","95","85","5,980",FALSE,5,0,3,3
"1019","11/22/2022","10:00 PM","Pacific","Mount St. Mary's","2338004","5370775","65","69","944",FALSE,2,3,3,3
"1020","11/22/2022","10:00 PM","Cal St. Fullerton","Westcliff","2337929","5368037","78","57","719",FALSE,4,1,NA,NA
"1021","11/22/2022","10:00 PM","UC Riverside","Wright St.","2338006","5368036","70","65","0",TRUE,4,2,4,2
"1022","11/22/2022","10:30 PM","Arizona","San Diego St.","2352689","5368052","87","70","2,400",TRUE,5,0,4,1
"1023","11/22/2022","10:30 PM","UC Davis","Sacramento St.","2337809","5368051","82","71","1,480",TRUE,4,1,3,2
"1024","11/23/2022","11:00 AM","Rhode Island","Illinois St.","2352677","5371968","57","44","0",TRUE,2,4,2,5
"1025","11/23/2022","11:00 AM","Toledo","Northern Ky.","2353577","5368176","82","69","142",TRUE,4,2,2,4
"1026","11/23/2022","11:00 AM","LIU","NIU","2352808","5368179","61","86","314",TRUE,1,4,2,4
"1027","11/23/2022","11:30 AM","Georgetown","American","2338133","5368210","70","74","3,267",FALSE,3,3,3,2
"1028","11/23/2022","12:00 PM","Kansas","NC State","2338129","5368207","80","74","1,275",TRUE,5,0,4,1
"1029","11/23/2022","12:00 PM","Detroit Mercy","Charlotte","2338132","5368202","70","49","1,707",FALSE,3,3,4,2
"1030","11/23/2022","12:30 PM","Winthrop","Eastern Mich.","2352815","5371974","101","87","107",TRUE,3,4,1,5
"1031","11/23/2022","01:00 PM","Wofford","North Greenville","2338135","5368219","70","59","853",FALSE,4,2,1,4
"1032","11/23/2022","01:00 PM","Saint Peter's","Old Westbury","2338091","5368226","98","51","366",FALSE,3,2,0,3
"1033","11/23/2022","01:00 PM","Cleveland St.","Chicago St.","2338138","5368224","77","63","1,500",FALSE,3,3,2,5
"1034","11/23/2022","01:30 PM","East Carolina","UT Arlington","2353581","5368236","79","65","198",TRUE,5,1,3,4
"1035","11/23/2022","01:30 PM","Tulane","Western Ky.","2352676","5371967","65","71","0",TRUE,4,2,5,1
"1036","11/23/2022","01:30 PM","Sam Houston","South Dakota","2352809","5368229","80","49","340",TRUE,6,0,3,3
"1037","11/23/2022","02:00 PM","William & Mary","Radford","2338148","5368255","62","51","1,776",FALSE,3,3,3,3
"1038","11/23/2022","02:00 PM","Binghamton","Columbia","2338142","5368260","81","79","1,243",FALSE,3,2,2,5
"1039","11/23/2022","02:30 PM","Ohio St.","Texas Tech","2352703","5368271","80","73","2,400",TRUE,5,1,4,2
"1040","11/23/2022","02:30 PM","Dayton","Wisconsin","2338122","5368269","42","43","1,047",TRUE,3,2,4,0
"1041","11/23/2022","03:00 PM","Samford","Valparaiso","2351154","5368296","79","49","1,735",FALSE,6,0,2,3
"1042","11/23/2022","03:00 PM","Central Mich.","CSUN","2352792","5368289","82","66","250",TRUE,2,3,1,4
"1043","11/23/2022","03:00 PM","Southern Miss.","Purdue Fort Wayne","2352816","5371976","70","58","107",TRUE,6,0,3,3
"1044","11/23/2022","03:00 PM","Niagara","D'Youville","2338160","5368280","91","53","751",FALSE,3,2,1,2
"1045","11/23/2022","03:00 PM","LMU","Morgan St.","2338131","5368302","81","80","586",FALSE,5,2,2,5
"1046","11/23/2022","03:00 PM","New Orleans","The Citadel","2338150","5368295","65","72","897",TRUE,1,3,3,2
"1047","11/23/2022","03:00 PM","Milwaukee","St. Thomas","2338143","5368286","72","76","1,813",FALSE,2,3,5,2
"1048","11/23/2022","03:30 PM","Central Conn. St.","Maine","2338164","5368308","58","66","1,011",FALSE,0,6,4,1
"1049","11/23/2022","04:00 PM","Campbell","Jacksonville","2338166","5368317","43","64","1,108",FALSE,3,3,3,1
"1050","11/23/2022","04:00 PM","Weber St.","Wright St.","2338151","5368306","65","87","0",TRUE,2,4,5,2
"1051","11/23/2022","04:00 PM","Chattanooga","Lipscomb","2338083","5368318","66","72","2,717",FALSE,2,3,4,2
"1052","11/23/2022","04:00 PM","Baylor","McNeese","2338155","5368324","89","60","8,181",FALSE,5,1,2,4
"1053","11/23/2022","04:00 PM","Kentucky","North Florida","2338087","5368319","96","56","19,763",FALSE,4,2,1,4
"1054","11/23/2022","04:30 PM","Eastern Ky.","Brescia","2338169","5368473","122","84","2,106",FALSE,4,3,NA,NA
"1055","11/23/2022","05:00 PM","Southern California","BYU","2338161","5370336","82","76","465",TRUE,4,1,3,2
"1056","11/23/2022","05:00 PM","Arizona","Creighton","2352702","5368340","81","79","2,400",TRUE,6,0,6,1
"1057","11/23/2022","05:00 PM","IUPUI","Denver","2338168","5368406","64","86","546",TRUE,1,4,4,1
"1058","11/23/2022","05:00 PM","Indiana St.","Drexel","2353580","5368336","85","81","265",TRUE,5,1,3,3
"1059","11/23/2022","05:00 PM","Nevada","Akron","2352675","5371963","62","58","0",TRUE,6,1,3,3
"1060","11/23/2022","05:30 PM","High Point","Tennessee St.","2352813","5368348","77","72","300",TRUE,5,1,4,2
"1061","11/23/2022","06:00 PM","Queens","Lynchburg","2338179","5370835","107","72","232",FALSE,5,1,1,3
"1062","11/23/2022","06:00 PM","Col. of Charleston","Kent St.","2338180","5368367","74","72","3,954",FALSE,6,1,5,1
"1063","11/23/2022","06:00 PM","Georgia Tech","Marquette","2352810","5368365","60","84","1,691",TRUE,3,2,4,2
"1064","11/23/2022","06:00 PM","Liberty","Bradley","2352817","5371977","55","44","271",TRUE,3,3,3,3
"1065","11/23/2022","06:00 PM","Air Force","Mississippi Val.","2338165","5368354","64","51","1,490",FALSE,3,3,1,6
"1066","11/23/2022","06:00 PM","Alcorn","A&M-Corpus Christi","2338174","5368358","67","98","0",TRUE,2,3,4,2
"1067","11/23/2022","06:30 PM","Indiana","Little Rock","2338183","5368379","87","68","11,829",FALSE,5,0,2,4
"1068","11/23/2022","06:30 PM","Miami","St. Francis Brooklyn","2338184","5370380","79","56","3,612",FALSE,5,1,2,3
"1069","11/23/2022","06:30 PM","UC Riverside","Abilene Christian","2338175","5368377","76","65","0",TRUE,5,2,2,4
"1070","11/23/2022","07:00 PM","UCF","Evansville","2338193","5370291","76","56","3,752",FALSE,5,1,1,4
"1071","11/23/2022","07:00 PM","FIU","Stony Brook","2338090","5368389","83","50","676",FALSE,3,2,1,4
"1072","11/23/2022","07:00 PM","Duquesne","Alabama St.","2338195","5368398","75","57","1,784",FALSE,5,1,0,6
"1073","11/23/2022","07:00 PM","Saint Francis","Franciscan","2338198","5368388","120","53","416",FALSE,2,4,0,3
"1074","11/23/2022","07:00 PM","Troy","Southern-N.O.","2338084","5367762","118","61","2,130",FALSE,6,1,NA,NA
"1075","11/23/2022","07:00 PM","Missouri","Coastal Carolina","2338082","5368395","89","51","7,459",FALSE,6,0,2,2
"1076","11/23/2022","07:00 PM","Brown","UMass Lowell","2338199","5368414","62","73","497",FALSE,1,4,5,1
"1077","11/23/2022","07:00 PM","Cal Poly","Idaho","2338167","5368397","82","71","1,174",FALSE,2,3,1,5
"1078","11/23/2022","07:00 PM","Santa Clara","Menlo","2338088","5368381","64","51","766",FALSE,4,2,NA,NA
"1079","11/23/2022","07:00 PM","Providence","Merrimack","2338186","5368390","71","57","8,269",FALSE,4,2,1,5
"1080","11/23/2022","07:00 PM","ETSU","App State","2338200","5368403","70","74","3,825",FALSE,3,3,5,2
"1081","11/23/2022","07:30 PM","Cincinnati","Louisville","2352688","5368411","81","62","2,400",TRUE,4,3,0,6
"1082","11/23/2022","07:30 PM","Kansas St.","LSU","2352674","5371962","61","59","2,400",TRUE,6,0,5,1
"1083","11/23/2022","07:30 PM","Kansas City","FGCU","2353539","5368410","59","73","1,010",TRUE,3,5,5,2
"1084","11/23/2022","07:30 PM","Tennessee","Butler","2338204","5368418","71","45","890",TRUE,3,1,3,2
"1085","11/23/2022","08:00 PM","Lindenwood","Idaho St.","2338092","5368426","77","76","731",FALSE,3,4,1,4
"1086","11/23/2022","08:00 PM","Alabama A&M","Louisiana Tech","2338085","5368428","75","80","1,123",FALSE,0,5,3,2
"1087","11/23/2022","08:00 PM","Saint Louis","Paul Quinn","2338192","5368420","96","53","5,343",FALSE,5,1,NA,NA
"1088","11/23/2022","08:30 PM","Northwestern","Auburn","2352818","5371978","42","43","1,156",TRUE,5,1,6,0
"1089","11/23/2022","08:30 PM","Wake Forest","South Carolina St.","2338207","5368431","105","74","5,760",FALSE,5,1,0,6
"1090","11/23/2022","08:30 PM","Michigan","Jackson St.","2338206","5371154","78","68","10,244",FALSE,5,1,0,4
"1091","11/23/2022","08:30 PM","Mississippi St.","Utah","2352811","5368434","52","49","1,144",TRUE,6,0,4,2
"1092","11/23/2022","09:00 PM","UTEP","CSU Bakersfield","2338188","5368440","68","67","3,736",TRUE,4,1,3,2
"1093","11/23/2022","09:30 PM","Washington","Fresno St.","2338185","5368449","62","57","1,328",TRUE,4,1,1,4
"1094","11/23/2022","09:30 PM","St. John's","Syracuse","2352707","5368327","76","69","5,901",TRUE,6,0,3,2
"1095","11/23/2022","10:00 PM","San Diego St.","Arkansas","2352701","5368452","74","78","2,400",TRUE,4,2,5,1
"1096","11/23/2022","10:00 PM","UC Santa Barbara","North Ala.","2338157","5368450","89","71","1,327",FALSE,4,1,4,2
"1097","11/23/2022","10:00 PM","Seattle U","Pacific Lutheran","2338189","5368451","89","53","683",FALSE,5,0,2,2
"1098","11/23/2022","10:30 PM","UNLV","Minnesota","2352793","5368454","71","62","0",TRUE,6,0,4,2
"1099","11/23/2022","10:30 PM","UCLA","Pepperdine","2338201","5370768","100","53","8,107",FALSE,4,2,4,2
"1100","11/24/2022","12:00 AM","Vanderbilt","Saint Mary's","2338208","5370327","65","75","2,483",TRUE,2,3,6,0
"1101","11/24/2022","01:00 AM","Southern Ill.","California Baptist","2352814","5368460","64","61","300",TRUE,4,2,3,3
"1102","11/24/2022","07:00 AM","Northeastern","Manhattan","2338220","5371832","69","67","1,551",TRUE,1,4,1,3
"1103","11/24/2022","09:30 AM","Army West Point","Princeton","2338211","5371831","66","74","1,551",TRUE,2,4,3,2
"1104","11/24/2022","11:00 AM","Kansas","Wisconsin","2352827","5368487","69","68","1,185",TRUE,6,0,4,1
"1105","11/24/2022","11:00 AM","Siena","Florida St.","2338219","5371337","80","63","0",TRUE,3,2,1,5
"1106","11/24/2022","01:00 PM","Portland","North Carolina","2338222","5371874","81","89","6,229",TRUE,4,3,5,0
"1107","11/24/2022","01:30 PM","Stanford","Ole Miss","2338221","5368494","68","72","1,211",TRUE,2,3,5,0
"1108","11/24/2022","01:30 PM","Southern California","Tennessee","2352842","5368496","66","73","432",TRUE,4,2,4,1
"1109","11/24/2022","03:00 PM","Oregon St.","Duke","2338226","5377884","51","54","4,465",TRUE,3,2,5,1
"1110","11/24/2022","03:00 PM","New Orleans","IUPUI","2338224","5368502","87","84","715",TRUE,2,3,1,5
"1111","11/24/2022","03:30 PM","Villanova","Iowa St.","2338225","5368507","79","81","6,229",TRUE,2,3,4,0
"1112","11/24/2022","04:00 PM","NC State","Dayton","2352826","5368512","76","64","613",TRUE,5,1,3,3
"1113","11/24/2022","04:00 PM","Nebraska","Oklahoma","2338227","5374472","56","69","1,621",TRUE,3,2,4,1
"1114","11/24/2022","05:00 PM","Denver","The Citadel","2338212","5368522","74","71","213",TRUE,5,1,3,3
"1115","11/24/2022","05:30 PM","Xavier","Florida","2338228","5368521","90","83","4,465",TRUE,4,1,3,2
"1116","11/24/2022","06:30 PM","Seton Hall","Memphis","2338229","5371952","70","69","1,621",TRUE,4,1,2,2
"1117","11/24/2022","06:30 PM","BYU","Butler","2352825","5368527","70","75","821",TRUE,3,3,4,2
"1118","11/24/2022","08:00 PM","Oregon","UConn","2338231","5374341","59","83","5,598",TRUE,2,3,6,0
"1119","11/24/2022","10:00 PM","West Virginia","Purdue","2338234","5368779","68","80","4,512",TRUE,4,1,4,0
"1120","11/24/2022","10:00 PM","Vanderbilt","Fresno St.","2353610","5368544","67","59","621",TRUE,3,3,1,5
"1121","11/24/2022","10:30 PM","Michigan St.","Alabama","2338233","5368546","70","81","5,598",TRUE,3,2,5,0
"1122","11/25/2022","12:30 AM","Gonzaga","Portland St.","2338232","5368547","102","78","4,512",TRUE,4,1,2,3
"1123","11/25/2022","12:30 AM","Saint Mary's","Washington","2353589","5370329","64","68","637",TRUE,6,1,5,1
"1124","11/25/2022","11:00 AM","James Madison","Coastal Ga.","2353711","5368560","100","54","247",TRUE,5,1,NA,NA
"1125","11/25/2022","11:00 AM","Ole Miss","Siena","2353645","5368566","74","62","0",TRUE,6,0,3,3
"1126","11/25/2022","12:00 PM","Loyola Maryland","Southern U.","2338279","5368576","58","76","125",TRUE,2,4,2,3
"1127","11/25/2022","12:00 PM","Longwood","Mary Baldwin","2338932","5368571","112","60","567",FALSE,4,3,2,5
"1128","11/25/2022","12:00 PM","Vermont","Ball St.","2338283","5368575","78","73","267",TRUE,2,5,3,2
"1129","11/25/2022","12:30 PM","Indiana","Jackson St.","2338284","5368582","90","51","13,135",FALSE,6,0,0,5
"1130","11/25/2022","01:00 PM","Wisconsin","Southern California","2352824","5368585","64","59","510",TRUE,5,1,4,3
"1131","11/25/2022","01:00 PM","DePaul","Texas A&M","2338281","5368591","66","82","2,703",FALSE,3,3,4,2
"1132","11/25/2022","01:00 PM","Alcorn","CSU Bakersfield","2338288","5368587","62","54","0",TRUE,3,3,3,3
"1133","11/25/2022","01:30 PM","Stanford","Florida St.","2353644","5368602","70","60","1,108",TRUE,3,3,1,6
"1134","11/25/2022","01:30 PM","Valparaiso","South Dakota St.","2338277","5368790","50","61","274",TRUE,2,4,3,3
"1135","11/25/2022","02:00 PM","Quinnipiac","SFA","2338306","5377902","58","44","0",TRUE,6,0,3,2
"1136","11/25/2022","02:00 PM","Davidson","San Francisco","2338296","5368627","89","80","3,426",FALSE,6,1,6,1
"1137","11/25/2022","02:00 PM","Colgate","Delaware","2338300","5376738","68","72","1,491",TRUE,4,3,2,2
"1138","11/25/2022","02:00 PM","South Fla.","St. Francis Brooklyn","2338237","5368634","75","60","2,241",FALSE,2,5,2,4
"1139","11/25/2022","02:00 PM","Harvard","Loyola Chicago","2338291","5368624","61","55","1,138",FALSE,5,1,2,4
"1140","11/25/2022","02:00 PM","Furman","Tusculum","2338295","5368612","102","74","1,517",FALSE,4,2,2,0
"1141","11/25/2022","02:00 PM","Ohio","Eastern Ill.","2338238","5368626","78","67","3,982",FALSE,2,3,1,5
"1142","11/25/2022","02:00 PM","North Dakota","Utah Tech","2338287","5368621","67","52","1,248",FALSE,4,3,2,4
"1143","11/25/2022","02:00 PM","Monmouth","Cornell","2338245","5368619","63","81","1,526",FALSE,0,6,5,1
"1144","11/25/2022","02:30 PM","Omaha","ULM","2338290","5368643","63","56","150",TRUE,2,4,2,4
"1145","11/25/2022","02:30 PM","Missouri St.","UNCW","2338298","5368639","54","68","374",TRUE,2,2,3,3
"1146","11/25/2022","03:00 PM","New Orleans","Denver","2338297","5368655","76","77","933",TRUE,2,4,6,1
"1147","11/25/2022","03:00 PM","Samford","Louisiana Tech","2338243","5368662","76","79","1,731",FALSE,6,1,4,2
"1148","11/25/2022","03:00 PM","LMU","Bellarmine","2338280","5370401","80","59","634",FALSE,6,2,2,4
"1149","11/25/2022","03:00 PM","Villanova","Portland","2353664","5374342","71","83","4,431",TRUE,2,4,5,3
"1150","11/25/2022","03:30 PM","Xavier","Duke","2353689","5377869","64","71","6,526",TRUE,4,2,6,1
"1151","11/25/2022","03:30 PM","Dayton","BYU","2352840","5368688","75","79","715",TRUE,3,4,4,3
"1152","11/25/2022","04:00 PM","Washington St.","Detroit Mercy","2338286","5375135","96","54","3,275",FALSE,3,2,3,4
"1153","11/25/2022","04:00 PM","UTEP","A&M-Corpus Christi","2338292","5368708","72","67","4,320",TRUE,5,1,4,3
"1154","11/25/2022","04:00 PM","South Carolina","USC Upstate","2338241","5368678","68","53","9,347",FALSE,3,3,2,4
"1155","11/25/2022","04:00 PM","Maryland","Coppin St.","2338308","5368721","95","79","10,902",FALSE,6,0,3,5
"1156","11/25/2022","04:00 PM","St. Bonaventure","Notre Dame","2338313","5371951","63","51","5,178",TRUE,4,2,5,1
"1157","11/25/2022","04:00 PM","Towson","Fairfield","2338318","5368682","69","74","331",TRUE,5,1,1,4
"1158","11/25/2022","04:30 PM","Penn","Hartford","2338319","5368704","75","55","1,491",TRUE,3,4,3,4
"1159","11/25/2022","04:30 PM","Montana St.","UNC Greensboro","2338303","5377896","66","77","1,500",TRUE,3,3,3,2
"1160","11/25/2022","05:00 PM","The Citadel","IUPUI","2338317","5368750","74","53","254",TRUE,4,3,1,6
"1161","11/25/2022","05:00 PM","Oakland","Long Beach St.","2338325","5371953","70","78","0",TRUE,2,4,3,2
"1162","11/25/2022","05:30 PM","Memphis","Nebraska","2353643","5374473","73","61","1,396",TRUE,3,2,3,3
"1163","11/25/2022","05:30 PM","Eastern Wash.","Stony Brook","2338255","5368746","81","52","35",TRUE,2,4,1,5
"1164","11/25/2022","05:30 PM","Iowa St.","North Carolina","2353651","5368820","70","65","4,431",TRUE,5,0,5,1
"1165","11/25/2022","05:30 PM","North Texas","San Jose St.","2338256","5368754","69","54","248",TRUE,4,1,4,2
"1166","11/25/2022","06:00 PM","Virginia","UMES","2338332","5368764","72","45","13,882",FALSE,5,0,2,4
"1167","11/25/2022","06:00 PM","Florida","Oregon St.","2353688","5368768","81","68","6,526",TRUE,4,2,3,3
"1168","11/25/2022","06:00 PM","UIW","Dartmouth","2338289","5368773","69","64","265",TRUE,3,3,1,4
"1169","11/25/2022","06:30 PM","South Alabama","Evansville","2338276","5368786","78","67","219",TRUE,2,3,1,5
"1170","11/25/2022","07:00 PM","Alabama A&M","Tenn. Southern","2338239","5368800","90","79","1,470",FALSE,1,5,NA,NA
"1171","11/25/2022","07:00 PM","New Mexico","Jacksonville St.","2338323","5368806","79","61","9,033",FALSE,4,0,2,3
"1172","11/25/2022","07:00 PM","UC Irvine","Nicholls","2338315","5368811","83","56","0",TRUE,5,1,1,4
"1173","11/25/2022","07:00 PM","Clemson","Iowa","2338355","5368838","71","74","1,880",TRUE,4,2,5,0
"1174","11/25/2022","07:00 PM","Hofstra","Middle Tenn.","2338354","5377873","54","64","0",TRUE,4,2,3,2
"1175","11/25/2022","07:00 PM","Penn St.","Lafayette","2338344","5368793","70","57","5,652",FALSE,6,1,1,6
"1176","11/25/2022","07:00 PM","Pittsburgh","William & Mary","2338343","5368807","80","64","5,649",FALSE,4,3,3,4
"1177","11/25/2022","07:30 PM","Kansas","Tennessee","2352799","5368846","50","64","2,018",TRUE,6,1,5,1
"1178","11/25/2022","08:00 PM","Seton Hall","Oklahoma","2353642","5368880","64","77","1,396",TRUE,4,2,5,1
"1179","11/25/2022","08:00 PM","Virginia Tech","Charleston So.","2338362","5368877","69","64","8,925",FALSE,6,1,2,3
"1180","11/25/2022","08:00 PM","Arkansas St.","Prairie View","2338236","5368874","59","67","2,495",FALSE,3,3,4,2
"1181","11/25/2022","08:00 PM","Oklahoma St.","Tulsa","2338242","5368866","82","56","9,856",FALSE,4,2,2,4
"1182","11/25/2022","08:30 PM","Hawaii","Sacramento St.","2338254","5368885","74","61","1,225",TRUE,4,1,3,3
"1183","11/25/2022","08:30 PM","UTSA","Grambling","2338235","5369980","55","75","848",TRUE,4,2,3,2
"1184","11/25/2022","09:00 PM","Illinois","Lindenwood","2338363","5368905","92","59","12,552",FALSE,5,1,3,5
"1185","11/25/2022","09:00 PM","Mercer","Robert Morris","2338341","5370179","72","66","287",TRUE,3,3,2,3
"1186","11/25/2022","09:00 PM","Portland St.","West Virginia","2353693","5369126","71","89","8,090",TRUE,2,4,5,1
"1187","11/25/2022","09:00 PM","Pacific","Idaho","2338246","5368923","81","84","956",FALSE,2,4,2,5
"1188","11/25/2022","09:30 PM","San Diego","New Mexico St.","2338361","5374008","77","90","0",TRUE,4,2,2,1
